tmdb_id,discogs_id,tmdb_title,discogs_title,tmdb_year,discogs_year,token_score,partial_score,hybrid_score,year_diff
,,grease day usa,various grease,1978.0,1978.0,64.28571428571428,60.0,63.0,0.0
,,grease day usa,various grease,1978.0,1978.0,64.28571428571428,60.0,63.0,0.0
,,grease day usa,various grease,1978.0,1978.0,64.28571428571428,60.0,63.0,0.0
,,grease day usa,various grease,1978.0,1978.0,64.28571428571428,60.0,63.0,0.0
,,harry potter and the philosopher stone,john williams harry potter and the sorcerer stone,2001.0,2001.0,66.66666666666667,84.93150684931507,72.15,0.0
,,harry potter and the philosopher stone,john williams harry potter and the sorcerer stone,2001.0,2001.0,66.66666666666667,84.93150684931507,72.15,0.0
,,harry potter and the goblet of fire,patrick doyle harry potter and the goblet of fire,2005.0,2005.0,83.33333333333334,100.0,88.33,0.0
,,harry potter and the goblet of fire,patrick doyle harry potter and the goblet of fire,2005.0,2005.0,83.33333333333334,100.0,88.33,0.0
,,guardians of the galaxy vol,various guardians of the galaxy vol,2017.0,2017.0,87.09677419354838,100.0,90.97,0.0
,,guardians of the galaxy vol,various guardians of the galaxy vol awesome mix vol,2017.0,2017.0,69.23076923076923,100.0,78.46,0.0
,,guardians of the galaxy,various guardians of the galaxy awesome mix vol,2014.0,2014.0,65.71428571428571,100.0,76.0,0.0
,,guardians of the galaxy,various guardians of the galaxy,2014.0,2014.0,85.18518518518519,100.0,89.63,0.0
,,guardians of the galaxy vol,various guardians of the galaxy vol,2023.0,2022.0,87.09677419354838,100.0,90.97,1.0
,,marvel studios assembled the making of the guardians of the galaxy vol,various guardians of the galaxy vol,2023.0,2022.0,53.333333333333336,88.88888888888889,64.0,1.0
,,harry potter and the prisoner of azkaban,john williams harry potter and the prisoner of azkaban,2004.0,2004.0,85.1063829787234,100.0,89.57,0.0
,,harry potter and the prisoner of azkaban,john williams harry potter and the prisoner of azkaban,2004.0,2004.0,85.1063829787234,100.0,89.57,0.0
,,harry potter and the prisoner of azkaban,john williams harry potter and the prisoner of azkaban,2004.0,2004.0,85.1063829787234,100.0,89.57,0.0
,,guardians of the galaxy,various guardians of the galaxy awesome mix vol,2014.0,2014.0,65.71428571428571,100.0,76.0,0.0
,,guardians of the galaxy,various guardians of the galaxy,2014.0,2014.0,85.18518518518519,100.0,89.63,0.0
,,guardians of the galaxy,various guardians of the galaxy,2014.0,2014.0,85.18518518518519,100.0,89.63,0.0
,,guardians of the galaxy,various guardians of the galaxy awesome mix vol,2014.0,2015.0,65.71428571428571,100.0,76.0,1.0
,,guardians of the galaxy vol,various guardians of the galaxy awesome mix vol,2017.0,2017.0,72.97297297297297,88.88888888888889,77.75,0.0
,,lego marvel super heroes guardians of the galaxy the thanos threat,various guardians of the galaxy awesome mix vol,2017.0,2017.0,49.557522123893804,66.66666666666667,54.69,0.0
,,saint seiya the heated battle of the gods,james horner red heat,1988.0,1988.0,38.70967741935484,48.78048780487805,41.73,0.0
,,big heat,james horner red heat,1988.0,1988.0,27.586206896551722,76.92307692307692,42.39,0.0
,,women in heat behind bars,james horner red heat,1987.0,1988.0,39.13043478260869,52.94117647058824,43.27,1.0
,,her,arcade fire owen pallett her,2013.0,2013.0,19.354838709677423,100.0,43.55,0.0
,,her,ghost rite here rite now,2024.0,2024.0,22.22222222222222,100.0,45.56,0.0
,,her,arcade fire owen pallett her,2014.0,2013.0,19.354838709677423,100.0,43.55,1.0
,,legends of the condor heroes the gallants,ghost rite here rite now,2025.0,2024.0,49.23076923076923,52.17391304347826,50.11,1.0
,,her,john barry on her majesty secret service,1969.0,1969.0,13.953488372093027,100.0,39.77,0.0
,,her,john barry on her majesty secret service,,1969.0,13.953488372093027,100.0,39.77,
,,her,arcade fire owen pallett her,,2013.0,19.354838709677423,100.0,43.55,
,,her,sixx the heroin diaries,,2007.0,23.076923076923073,100.0,46.15,
,,her,ghost rite here rite now,,2024.0,22.22222222222222,100.0,45.56,
,,her,john barry on her majesty secret service,,1969.0,13.953488372093027,100.0,39.77,
,,her,arcade fire owen pallett her,,2013.0,19.354838709677423,100.0,43.55,
,,her,sixx the heroin diaries,,2007.0,23.076923076923073,100.0,46.15,
,,her,ghost rite here rite now,,2024.0,22.22222222222222,100.0,45.56,
,,being herman,ghost rite here rite now,2024.0,2024.0,33.333333333333336,41.666666666666664,35.83,0.0
,,her deadly eyes,ghost rite here rite now,2025.0,2024.0,30.76923076923077,42.85714285714286,34.4,1.0
,,howl moving castle,howl moving castle,2004.0,2004.0,100.0,100.0,100.0,0.0
,,howl moving castle,howl moving castle,2004.0,2004.0,100.0,100.0,100.0,0.0
,,inception,hans zimmer inception,2010.0,2010.0,60.0,100.0,72.0,0.0
,,inception,hans zimmer inception,2010.0,2010.0,60.0,100.0,72.0,0.0
,,inception,hans zimmer inception,2010.0,,60.0,100.0,72.0,
,,inception,hans zimmer inception,2010.0,2010.0,60.0,100.0,72.0,0.0
,,inception,hans zimmer inception,2010.0,2010.0,60.0,100.0,72.0,0.0
,,syndrome halla the inception of croatian professional film born to die,hans zimmer inception,2017.0,,35.16483516483516,66.66666666666667,44.62,
,,inception of dramatic representation,hans zimmer inception,,2010.0,49.122807017543856,60.0,52.39,
,,inception of dramatic representation,hans zimmer inception,,2010.0,49.122807017543856,60.0,52.39,
,,inception of dramatic representation,hans zimmer inception,,,49.122807017543856,60.0,52.39,
,,inception of dramatic representation,hans zimmer inception,,2010.0,49.122807017543856,60.0,52.39,
,,inception of dramatic representation,hans zimmer inception,,2010.0,49.122807017543856,60.0,52.39,
,,crack inception,hans zimmer inception,2019.0,,61.111111111111114,84.61538461538461,68.16,
,,inception,hans zimmer inception,1980.0,,60.0,100.0,72.0,
,,inception of seeking,hans zimmer inception,2025.0,,53.65853658536586,62.06896551724138,56.18,
,,inception the motion picture,hans zimmer inception,2010.0,2010.0,48.97959183673469,60.0,52.29,0.0
,,inception the motion picture,hans zimmer inception,2010.0,2010.0,48.97959183673469,60.0,52.29,0.0
,,inception the motion picture,hans zimmer inception,2010.0,,48.97959183673469,60.0,52.29,
,,inception the motion picture,hans zimmer inception,2010.0,2010.0,48.97959183673469,60.0,52.29,0.0
,,inception the motion picture,hans zimmer inception,2010.0,2010.0,48.97959183673469,60.0,52.29,0.0
,,inception the cobol job,hans zimmer inception,2010.0,2010.0,54.54545454545454,60.0,56.18,0.0
,,inception the cobol job,hans zimmer inception,2010.0,2010.0,54.54545454545454,60.0,56.18,0.0
,,inception the cobol job,hans zimmer inception,2010.0,,54.54545454545454,60.0,56.18,
,,inception the cobol job,hans zimmer inception,2010.0,2010.0,54.54545454545454,60.0,56.18,0.0
,,inception the cobol job,hans zimmer inception,2010.0,2010.0,54.54545454545454,60.0,56.18,0.0
,,wwa the inception,hans zimmer inception,2001.0,,57.89473684210527,75.86206896551724,63.28,
,,bikini inception,hans zimmer inception,2015.0,,59.45945945945945,76.92307692307692,64.7,
,,indiana jones and the last crusade,john williams indiana jones and the last crusade,1989.0,1989.0,82.92682926829268,100.0,88.05,0.0
,,indiana jones and the last crusade,john williams indiana jones and the last crusade,1989.0,1989.0,82.92682926829268,100.0,88.05,0.0
,,indiana jones and the last crusade,john williams indiana jones and the last crusade,1989.0,1989.0,82.92682926829268,100.0,88.05,0.0
,,indiana jones and the last crusade,john williams indiana jones and the last crusade,1989.0,1989.0,82.92682926829268,100.0,88.05,0.0
,,great adventurers their quests indiana jones and the last crusade,john williams indiana jones and the last crusade,1990.0,1989.0,63.716814159292035,85.71428571428572,70.32,1.0
,,great adventurers their quests indiana jones and the last crusade,john williams indiana jones and the last crusade,1990.0,1989.0,63.716814159292035,85.71428571428572,70.32,1.0
,,great adventurers their quests indiana jones and the last crusade,john williams indiana jones and the last crusade,1990.0,1989.0,63.716814159292035,85.71428571428572,70.32,1.0
,,great adventurers their quests indiana jones and the last crusade,john williams indiana jones and the last crusade,1990.0,1989.0,63.716814159292035,85.71428571428572,70.32,1.0
,,indiana jones and the temple of doom,john williams indiana jones and the temple of doom,1984.0,1984.0,83.72093023255813,100.0,88.6,0.0
,,indiana jones and the temple of doom,john williams indiana jones and the temple of doom,1984.0,1984.0,83.72093023255813,100.0,88.6,0.0
,,indiana jones and the temple of doom,john williams indiana jones and the temple of doom,1984.0,1984.0,83.72093023255813,100.0,88.6,0.0
,,indiana jones and the temple of doom,john williams indiana jones and the temple of doom,1984.0,1984.0,83.72093023255813,100.0,88.6,0.0
,,making of indiana jones and the temple of doom,john williams indiana jones and the temple of doom,1984.0,1984.0,75.0,89.41176470588236,79.32,0.0
,,making of indiana jones and the temple of doom,john williams indiana jones and the temple of doom,1984.0,1984.0,75.0,89.41176470588236,79.32,0.0
,,making of indiana jones and the temple of doom,john williams indiana jones and the temple of doom,1984.0,1984.0,75.0,89.41176470588236,79.32,0.0
,,making of indiana jones and the temple of doom,john williams indiana jones and the temple of doom,1984.0,1984.0,75.0,89.41176470588236,79.32,0.0
,,interstellar,hans zimmer interstellar,2014.0,2014.0,66.66666666666667,100.0,76.67,0.0
,,interstellar,hans zimmer interstellar,2014.0,2015.0,66.66666666666667,100.0,76.67,1.0
,,science of interstellar,hans zimmer interstellar,2014.0,2014.0,63.829787234042556,73.6842105263158,66.79,0.0
,,science of interstellar,hans zimmer interstellar,2014.0,2015.0,63.829787234042556,73.6842105263158,66.79,1.0
,,interstellar nolan odyssey,hans zimmer interstellar,2014.0,2014.0,56.00000000000001,66.66666666666667,59.2,0.0
,,interstellar nolan odyssey,hans zimmer interstellar,2014.0,2015.0,56.00000000000001,66.66666666666667,59.2,1.0
,,interstellar wandering,hans zimmer interstellar,2019.0,2020.0,65.21739130434783,70.58823529411764,66.83,1.0
,,inside interstellar,hans zimmer interstellar,2015.0,2014.0,69.76744186046511,82.35294117647058,73.54,1.0
,,inside interstellar,hans zimmer interstellar,2015.0,2015.0,69.76744186046511,82.35294117647058,73.54,0.0
,,interstellar wars,hans zimmer interstellar,2016.0,2015.0,68.29268292682926,82.75862068965517,72.63,1.0
,,lolita from interstellar space,hans zimmer interstellar,2014.0,2014.0,59.25925925925925,66.66666666666667,61.48,0.0
,,lolita from interstellar space,hans zimmer interstellar,2014.0,2015.0,59.25925925925925,66.66666666666667,61.48,1.0
,,prom goer interstellar excursion,hans zimmer interstellar,,2014.0,57.14285714285714,69.56521739130434,60.87,
,,prom goer interstellar excursion,hans zimmer interstellar,,2015.0,57.14285714285714,69.56521739130434,60.87,
,,prom goer interstellar excursion,hans zimmer interstellar,,2020.0,57.14285714285714,69.56521739130434,60.87,
,,prom goer interstellar excursion,hans zimmer interstellar,,2022.0,57.14285714285714,69.56521739130434,60.87,
,,prom goer interstellar excursion,hans zimmer interstellar,,2023.0,57.14285714285714,69.56521739130434,60.87,
,,container interstellar,hans zimmer interstellar,,2014.0,65.21739130434783,81.08108108108108,69.98,
,,container interstellar,hans zimmer interstellar,,2015.0,65.21739130434783,81.08108108108108,69.98,
,,container interstellar,hans zimmer interstellar,,2020.0,65.21739130434783,81.08108108108108,69.98,
,,container interstellar,hans zimmer interstellar,,2022.0,65.21739130434783,81.08108108108108,69.98,
,,container interstellar,hans zimmer interstellar,,2023.0,65.21739130434783,81.08108108108108,69.98,
,,interstellar interference,hans zimmer interstellar,2023.0,2022.0,57.14285714285714,66.66666666666667,60.0,1.0
,,interstellar interference,hans zimmer interstellar,2023.0,2023.0,57.14285714285714,66.66666666666667,60.0,0.0
,,interstellar political prisoner,hans zimmer interstellar,2016.0,2015.0,58.18181818181818,66.66666666666667,60.73,1.0
,,future is now look back at interstellar,hans zimmer interstellar,,2014.0,50.79365079365079,71.7948717948718,57.09,
,,future is now look back at interstellar,hans zimmer interstellar,,2015.0,50.79365079365079,71.7948717948718,57.09,
,,future is now look back at interstellar,hans zimmer interstellar,,2020.0,50.79365079365079,71.7948717948718,57.09,
,,future is now look back at interstellar,hans zimmer interstellar,,2022.0,50.79365079365079,71.7948717948718,57.09,
,,future is now look back at interstellar,hans zimmer interstellar,,2023.0,50.79365079365079,71.7948717948718,57.09,
,,insomnia,biosphere insomnia,1997.0,1997.0,61.53846153846154,100.0,73.08,0.0
,,insomnia,biosphere insomnia,1997.0,1997.0,61.53846153846154,100.0,73.08,0.0
,,insomnia,biosphere insomnia,,1997.0,61.53846153846154,100.0,73.08,
,,insomnia,biosphere insomnia,,1997.0,61.53846153846154,100.0,73.08,
,,insomnia,biosphere insomnia,,1997.0,61.53846153846154,100.0,73.08,
,,insomnia,biosphere insomnia,,1997.0,61.53846153846154,100.0,73.08,
,,insomnia,biosphere insomnia,,1997.0,61.53846153846154,100.0,73.08,
,,insomnia,biosphere insomnia,,1997.0,61.53846153846154,100.0,73.08,
,,inside llewyn davis,various inside llewyn davis,2013.0,2013.0,82.6086956521739,100.0,87.83,0.0
,,inside llewyn davis,various inside llewyn davis,2013.0,2013.0,82.6086956521739,100.0,87.83,0.0
,,inside llewyn davis,various inside llewyn davis recording,2013.0,2013.0,67.85714285714286,100.0,77.5,0.0
,,inside inside llewyn davis,various inside llewyn davis,2014.0,2013.0,71.69811320754718,89.36170212765957,77.0,1.0
,,inside inside llewyn davis,various inside llewyn davis,2014.0,2013.0,71.69811320754718,89.36170212765957,77.0,1.0
,,inside inside llewyn davis,various inside llewyn davis recording,2014.0,2013.0,60.31746031746032,84.61538461538461,67.61,1.0
,,another day another time celebrating the music of inside llewyn davis,various inside llewyn davis,2013.0,2013.0,45.833333333333336,85.71428571428572,57.8,0.0
,,another day another time celebrating the music of inside llewyn davis,various inside llewyn davis,2013.0,2013.0,45.833333333333336,85.71428571428572,57.8,0.0
,,another day another time celebrating the music of inside llewyn davis,various inside llewyn davis recording,2013.0,2013.0,45.28301886792453,71.1864406779661,53.05,0.0
,,harry potter and the chamber of secrets,john williams harry potter and the chamber of secrets,2002.0,2002.0,84.78260869565217,100.0,89.35,0.0
,,isle of dogs,alexandre desplat isle of dogs,2018.0,2018.0,57.14285714285714,100.0,70.0,0.0
,,isle of dogs,alexandre desplat isle of dogs,2018.0,2018.0,57.14285714285714,100.0,70.0,0.0
,,isle of dogs,alexandre desplat isle of dogs,2018.0,2018.0,57.14285714285714,100.0,70.0,0.0
,,isle of dogs,alexandre desplat isle of dogs ep,2018.0,2018.0,53.333333333333336,100.0,67.33,0.0
,,isle of dogs,alexandre desplat isle of dogs ep,2018.0,2018.0,53.333333333333336,100.0,67.33,0.0
,,iron man,ramin djawadi iron man,2008.0,2008.0,53.333333333333336,100.0,67.33,0.0
,,iron man,ramin djawadi iron man,2013.0,2014.0,53.333333333333336,100.0,67.33,1.0
,,iron man,various the man with the iron fists,2013.0,2012.0,37.2093023255814,62.5,44.8,1.0
,,iron man,brian tyler iron man,2013.0,2013.0,57.14285714285714,100.0,70.0,0.0
,,iron man rise of technovore,ramin djawadi iron man,2013.0,2014.0,48.97959183673469,53.333333333333336,50.29,1.0
,,iron man rise of technovore,various the man with the iron fists,2013.0,2012.0,51.61290322580645,47.05882352941176,50.25,1.0
,,iron man rise of technovore,brian tyler iron man,2013.0,2013.0,51.06382978723405,57.14285714285714,52.89,0.0
,,iron man,ramin djawadi iron man,,2008.0,53.333333333333336,100.0,67.33,
,,iron man,ramin djawadi iron man,,2014.0,53.333333333333336,100.0,67.33,
,,iron man,various the man with the iron fists,,2012.0,37.2093023255814,62.5,44.8,
,,iron man,brian tyler iron man,,2013.0,57.14285714285714,100.0,70.0,
,,iron man,ramin djawadi iron man,,2017.0,53.333333333333336,100.0,67.33,
,,man with the iron fists,ramin djawadi iron man,2015.0,2014.0,53.333333333333336,55.00000000000001,53.83,1.0
,,jaws,john williams jaws,1975.0,1975.0,36.36363636363637,100.0,55.45,0.0
,,jaws,john williams jaws,1975.0,1975.0,36.36363636363637,100.0,55.45,0.0
,,jaws,john williams jaws,1975.0,1975.0,36.36363636363637,100.0,55.45,0.0
,,jaws,john williams jaws,1975.0,1975.0,36.36363636363637,100.0,55.45,0.0
,,jaws,john williams jaws,1978.0,1978.0,36.36363636363637,100.0,55.45,0.0
,,jaws,john williams jaws,1978.0,1978.0,36.36363636363637,100.0,55.45,0.0
,,deadly jaws,john williams jaws,1974.0,1975.0,34.48275862068966,63.1578947368421,43.09,1.0
,,deadly jaws,john williams jaws,1974.0,1975.0,34.48275862068966,63.1578947368421,43.09,1.0
,,deadly jaws,john williams jaws,1974.0,1975.0,34.48275862068966,63.1578947368421,43.09,1.0
,,deadly jaws,john williams jaws,1974.0,1975.0,34.48275862068966,63.1578947368421,43.09,1.0
,,mako the jaws of death,john williams jaws,1976.0,1975.0,35.0,45.16129032258065,38.05,1.0
,,mako the jaws of death,john williams jaws,1976.0,1975.0,35.0,45.16129032258065,38.05,1.0
,,mako the jaws of death,john williams jaws,1976.0,1975.0,35.0,45.16129032258065,38.05,1.0
,,mako the jaws of death,john williams jaws,1976.0,1975.0,35.0,45.16129032258065,38.05,1.0
,,deep jaws,john williams jaws,1976.0,1975.0,29.629629629629626,71.42857142857143,42.17,1.0
,,deep jaws,john williams jaws,1976.0,1975.0,29.629629629629626,71.42857142857143,42.17,1.0
,,deep jaws,john williams jaws,1976.0,1975.0,29.629629629629626,71.42857142857143,42.17,1.0
,,deep jaws,john williams jaws,1976.0,1975.0,29.629629629629626,71.42857142857143,42.17,1.0
,,jurassic park,john williams jurassic park the,1993.0,1993.0,59.09090909090908,100.0,71.36,0.0
,,jurassic park island survival,john williams jurassic park the,,1993.0,60.0,60.86956521739131,60.26,
,,jurassic park island survival,john williams jurassic park,,2014.0,64.28571428571428,65.0,64.5,
