movie_ref,tmdb_title_norm,discogs_title_norm,tmdb_year,discogs_year,tmdb_genre,discogs_genre,discogs_style,hybrid_score
Grease,grease,various grease,1978,1978,"10749, 35","Rock, Stage & Screen","Soundtrack, Rock & Roll, Pop Rock",72.0
Grease,grease,various grease,1978,1978,"10749, 35","Rock, Pop, Stage & Screen","Soundtrack, Rock & Roll, Vocal, Ballad",72.0
Grease,grease day usa,various grease,1978,1978,"99, 10402, 10770","Rock, Stage & Screen","Soundtrack, Rock & Roll, Pop Rock",63.0
Grease,grease day usa,various grease,1978,1978,"99, 10402, 10770","Rock, Stage & Screen","Soundtrack, Rock & Roll",63.0
Grease,grease day usa,various grease,1978,1978,"99, 10402, 10770","Rock, Stage & Screen","Soundtrack, Rock & Roll, Pop Rock",63.0
Grease,grease day usa,various grease,1978,1978,"99, 10402, 10770","Rock, Pop, Stage & Screen","Soundtrack, Rock & Roll, Vocal, Ballad",63.0
Harry Potter and the Sorcerer’s Stone,harry potter and the philosopher stone,john williams harry potter and the sorcerer stone,2001,2001,"12, 14","Non-Music, Pop, Stage & Screen","Soundtrack, Modern Classical, Score, Theme, Vocal",72.15
Harry Potter and the Sorcerer’s Stone,harry potter and the philosopher stone,john williams harry potter and the sorcerer stone,2001,2001,"12, 14","Non-Music, Pop, Stage & Screen","Soundtrack, Modern Classical, Score, Theme, Vocal",72.15
Harry Potter and the Goblet of Fire,harry potter and the goblet of fire,patrick doyle harry potter and the goblet of fire,2005,2005,"12, 14","Rock, Stage & Screen","Instrumental, Soundtrack, Modern Classical, Glam",88.33
Harry Potter and the Goblet of Fire,harry potter and the goblet of fire,patrick doyle harry potter and the goblet of fire,2005,2005,"12, 14","Rock, Stage & Screen","Instrumental, Soundtrack, Modern Classical, Glam",88.33
Guardians of the Galaxy Vol. 2,guardians of the galaxy vol,various guardians of the galaxy vol,2017,2017,"878, 12, 28","Rock, Stage & Screen","Soundtrack, Classic Rock, Pop Rock",90.97
Guardians of the Galaxy Vol. 2,guardians of the galaxy vol,various guardians of the galaxy vol awesome mix vol,2017,2017,"878, 12, 28",Stage & Screen,Soundtrack,78.46
Guardians of the Galaxy Vol. 2,guardians of the galaxy,various guardians of the galaxy awesome mix vol,2014,2014,"28, 878, 12","Rock, Pop, Stage & Screen","Soundtrack, Soft Rock, AOR, Pop Rock, Hard Rock",76.0
Guardians of the Galaxy Vol. 2,guardians of the galaxy,various guardians of the galaxy,2014,2014,"28, 878, 12","Rock, Funk / Soul, Stage & Screen","Soundtrack, Classic Rock, Pop Rock, Soul",89.63
Guardians of the Galaxy Vol. 2,guardians of the galaxy vol,various guardians of the galaxy vol,2023,2022,"878, 12, 28, 35","Rock, Stage & Screen","Soundtrack, Classic Rock, Pop Rock",90.97
Guardians of the Galaxy Vol. 2,marvel studios assembled the making of the guardians of the galaxy vol,various guardians of the galaxy vol,2023,2022,99,"Rock, Stage & Screen","Soundtrack, Classic Rock, Pop Rock",64.0
Harry Potter and the Prisoner of Azkaban,harry potter and the prisoner of azkaban,john williams harry potter and the prisoner of azkaban,2004,2004,"12, 14","Classical, Stage & Screen","Score, Contemporary",89.57
Harry Potter and the Prisoner of Azkaban,harry potter and the prisoner of azkaban,john williams harry potter and the prisoner of azkaban,2004,2004,"12, 14","Classical, Stage & Screen","Score, Contemporary, Soundtrack",89.57
Harry Potter and the Prisoner of Azkaban,harry potter and the prisoner of azkaban,john williams harry potter and the prisoner of azkaban,2004,2004,"12, 14","Classical, Stage & Screen","Score, Contemporary",89.57
Guardians of the Galaxy,guardians of the galaxy,various guardians of the galaxy awesome mix vol,2014,2014,"28, 878, 12","Rock, Pop, Stage & Screen","Soundtrack, Soft Rock, AOR, Pop Rock, Hard Rock",76.0
Guardians of the Galaxy,guardians of the galaxy,various guardians of the galaxy,2014,2014,"28, 878, 12","Rock, Funk / Soul, Stage & Screen","Soundtrack, Classic Rock, Pop Rock, Soul",89.63
Guardians of the Galaxy,guardians of the galaxy,various guardians of the galaxy,2014,2014,"28, 878, 12","Rock, Pop","Classic Rock, Pop Rock, Soundtrack",89.63
Guardians of the Galaxy,guardians of the galaxy,various guardians of the galaxy awesome mix vol,2014,2015,"28, 878, 12","Rock, Stage & Screen","Soundtrack, Pop Rock, Classic Rock",76.0
Guardians of the Galaxy,guardians of the galaxy vol,various guardians of the galaxy awesome mix vol,2017,2017,"878, 12, 28","Rock, Stage & Screen","Soundtrack, Pop Rock, Classic Rock",77.75
Guardians of the Galaxy,lego marvel super heroes guardians of the galaxy the thanos threat,various guardians of the galaxy awesome mix vol,2017,2017,"16, 10751, 878","Rock, Stage & Screen","Soundtrack, Pop Rock, Classic Rock",54.69
Heat,saint seiya the heated battle of the gods,james horner red heat,1988,1988,"28, 16, 14",Stage & Screen,Soundtrack,41.73
Heat,big heat,james horner red heat,1988,1988,"28, 53, 80",Stage & Screen,Soundtrack,42.39
Heat,women in heat behind bars,james horner red heat,1987,1988,"28, 80, 53",Stage & Screen,Soundtrack,43.27
Her,her,arcade fire owen pallett her,2013,2013,"10749, 878, 18","Classical, Folk, World, & Country, Stage & Screen","Folk, Soundtrack",43.55
Her,her,ghost rite here rite now,2024,2024,27,"Rock, Stage & Screen","Hard Rock, Heavy Metal, Soundtrack",45.56
Her,her,arcade fire owen pallett her,2014,2013,16,"Classical, Folk, World, & Country, Stage & Screen","Folk, Soundtrack",43.55
Her,legends of the condor heroes the gallants,ghost rite here rite now,2025,2024,"28, 18, 36","Rock, Stage & Screen","Hard Rock, Heavy Metal, Soundtrack",50.11
Her,her,john barry on her majesty secret service,1969,1969,99,Stage & Screen,"Soundtrack, Score, Theme",39.77
Her,her,john barry on her majesty secret service,,1969,,Stage & Screen,"Soundtrack, Score, Theme",39.77
Her,her,arcade fire owen pallett her,,2013,,"Classical, Folk, World, & Country, Stage & Screen","Folk, Soundtrack",43.55
Her,her,sixx the heroin diaries,,2007,,Rock,Hard Rock,46.15
Her,her,ghost rite here rite now,,2024,,"Rock, Stage & Screen","Hard Rock, Heavy Metal, Soundtrack",45.56
Her,her,john barry on her majesty secret service,,1969,,Stage & Screen,"Soundtrack, Score, Theme",39.77
Her,her,arcade fire owen pallett her,,2013,,"Classical, Folk, World, & Country, Stage & Screen","Folk, Soundtrack",43.55
Her,her,sixx the heroin diaries,,2007,,Rock,Hard Rock,46.15
Her,her,ghost rite here rite now,,2024,,"Rock, Stage & Screen","Hard Rock, Heavy Metal, Soundtrack",45.56
Her,being herman,ghost rite here rite now,2024,2024,99,"Rock, Stage & Screen","Hard Rock, Heavy Metal, Soundtrack",35.83
Her,her deadly eyes,ghost rite here rite now,2025,2024,27,"Rock, Stage & Screen","Hard Rock, Heavy Metal, Soundtrack",34.4
Howl’s Moving Castle,howl moving castle,howl moving castle,2004,2004,"14, 16, 12","Classical, Stage & Screen","Neo-Romantic, Anison, Soundtrack",100.0
Howl’s Moving Castle,howl moving castle,howl moving castle,2004,2004,"14, 16, 12","Classical, Stage & Screen","Neo-Romantic, Anison, Soundtrack",100.0
Inception,inception,hans zimmer inception,2010,2010,"28, 878, 12","Classical, Stage & Screen","Score, Contemporary",72.0
Inception,inception,hans zimmer inception,2010,2010,"28, 878, 12","Classical, Stage & Screen","Score, Contemporary",72.0
Inception,inception,hans zimmer inception,2010,,"28, 878, 12",Stage & Screen,"Score, Soundtrack",72.0
Inception,inception,hans zimmer inception,2010,2010,"28, 878, 12","Classical, Stage & Screen","Score, Contemporary",72.0
Inception,inception,hans zimmer inception,2010,2010,"28, 878, 12","Classical, Stage & Screen","Score, Contemporary",72.0
Inception,syndrome halla the inception of croatian professional film born to die,hans zimmer inception,2017,,"99, 18",Stage & Screen,"Score, Soundtrack",44.62
Inception,inception of dramatic representation,hans zimmer inception,,2010,,"Classical, Stage & Screen","Score, Contemporary",52.39
Inception,inception of dramatic representation,hans zimmer inception,,2010,,"Classical, Stage & Screen","Score, Contemporary",52.39
Inception,inception of dramatic representation,hans zimmer inception,,,,Stage & Screen,"Score, Soundtrack",52.39
Inception,inception of dramatic representation,hans zimmer inception,,2010,,"Classical, Stage & Screen","Score, Contemporary",52.39
Inception,inception of dramatic representation,hans zimmer inception,,2010,,"Classical, Stage & Screen","Score, Contemporary",52.39
Inception,crack inception,hans zimmer inception,2019,,"18, 53",Stage & Screen,"Score, Soundtrack",68.16
Inception,inception,hans zimmer inception,1980,,18,Stage & Screen,"Score, Soundtrack",72.0
Inception,inception of seeking,hans zimmer inception,2025,,18,Stage & Screen,"Score, Soundtrack",56.18
Inception,inception the motion picture,hans zimmer inception,2010,2010,10402,"Classical, Stage & Screen","Score, Contemporary",52.29
Inception,inception the motion picture,hans zimmer inception,2010,2010,10402,"Classical, Stage & Screen","Score, Contemporary",52.29
Inception,inception the motion picture,hans zimmer inception,2010,,10402,Stage & Screen,"Score, Soundtrack",52.29
Inception,inception the motion picture,hans zimmer inception,2010,2010,10402,"Classical, Stage & Screen","Score, Contemporary",52.29
Inception,inception the motion picture,hans zimmer inception,2010,2010,10402,"Classical, Stage & Screen","Score, Contemporary",52.29
Inception,inception the cobol job,hans zimmer inception,2010,2010,"16, 28, 53, 878","Classical, Stage & Screen","Score, Contemporary",56.18
Inception,inception the cobol job,hans zimmer inception,2010,2010,"16, 28, 53, 878","Classical, Stage & Screen","Score, Contemporary",56.18
Inception,inception the cobol job,hans zimmer inception,2010,,"16, 28, 53, 878",Stage & Screen,"Score, Soundtrack",56.18
Inception,inception the cobol job,hans zimmer inception,2010,2010,"16, 28, 53, 878","Classical, Stage & Screen","Score, Contemporary",56.18
Inception,inception the cobol job,hans zimmer inception,2010,2010,"16, 28, 53, 878","Classical, Stage & Screen","Score, Contemporary",56.18
Inception,wwa the inception,hans zimmer inception,2001,,,Stage & Screen,"Score, Soundtrack",63.28
Inception,bikini inception,hans zimmer inception,2015,,35,Stage & Screen,"Score, Soundtrack",64.7
Indiana Jones and the Last Crusade,indiana jones and the last crusade,john williams indiana jones and the last crusade,1989,1989,"12, 28","Classical, Stage & Screen","Soundtrack, Neo-Romantic, Score",88.05
Indiana Jones and the Last Crusade,indiana jones and the last crusade,john williams indiana jones and the last crusade,1989,1989,"12, 28","Classical, Stage & Screen","Soundtrack, Neo-Romantic, Score",88.05
Indiana Jones and the Last Crusade,indiana jones and the last crusade,john williams indiana jones and the last crusade,1989,1989,"12, 28","Classical, Stage & Screen","Soundtrack, Neo-Romantic, Score",88.05
Indiana Jones and the Last Crusade,indiana jones and the last crusade,john williams indiana jones and the last crusade,1989,1989,"12, 28","Classical, Stage & Screen","Soundtrack, Neo-Romantic, Score",88.05
Indiana Jones and the Last Crusade,great adventurers their quests indiana jones and the last crusade,john williams indiana jones and the last crusade,1990,1989,99,"Classical, Stage & Screen","Soundtrack, Neo-Romantic, Score",70.32
Indiana Jones and the Last Crusade,great adventurers their quests indiana jones and the last crusade,john williams indiana jones and the last crusade,1990,1989,99,"Classical, Stage & Screen","Soundtrack, Neo-Romantic, Score",70.32
Indiana Jones and the Last Crusade,great adventurers their quests indiana jones and the last crusade,john williams indiana jones and the last crusade,1990,1989,99,"Classical, Stage & Screen","Soundtrack, Neo-Romantic, Score",70.32
Indiana Jones and the Last Crusade,great adventurers their quests indiana jones and the last crusade,john williams indiana jones and the last crusade,1990,1989,99,"Classical, Stage & Screen","Soundtrack, Neo-Romantic, Score",70.32
Indiana Jones and the Temple of Doom,indiana jones and the temple of doom,john williams indiana jones and the temple of doom,1984,1984,"12, 28","Classical, Stage & Screen","Soundtrack, Score, Neo-Romantic",88.6
Indiana Jones and the Temple of Doom,indiana jones and the temple of doom,john williams indiana jones and the temple of doom,1984,1984,"12, 28","Classical, Stage & Screen","Soundtrack, Score, Neo-Romantic",88.6
Indiana Jones and the Temple of Doom,indiana jones and the temple of doom,john williams indiana jones and the temple of doom,1984,1984,"12, 28","Classical, Stage & Screen","Soundtrack, Score, Neo-Romantic",88.6
Indiana Jones and the Temple of Doom,indiana jones and the temple of doom,john williams indiana jones and the temple of doom,1984,1984,"12, 28",Stage & Screen,Soundtrack,88.6
Indiana Jones and the Temple of Doom,making of indiana jones and the temple of doom,john williams indiana jones and the temple of doom,1984,1984,99,"Classical, Stage & Screen","Soundtrack, Score, Neo-Romantic",79.32
Indiana Jones and the Temple of Doom,making of indiana jones and the temple of doom,john williams indiana jones and the temple of doom,1984,1984,99,"Classical, Stage & Screen","Soundtrack, Score, Neo-Romantic",79.32
Indiana Jones and the Temple of Doom,making of indiana jones and the temple of doom,john williams indiana jones and the temple of doom,1984,1984,99,"Classical, Stage & Screen","Soundtrack, Score, Neo-Romantic",79.32
Indiana Jones and the Temple of Doom,making of indiana jones and the temple of doom,john williams indiana jones and the temple of doom,1984,1984,99,Stage & Screen,Soundtrack,79.32
Interstellar,interstellar,hans zimmer interstellar,2014,2014,"12, 18, 878","Electronic, Classical, Stage & Screen","Score, Ambient, Contemporary, Minimal, Modern Classical, Soundtrack",76.67
Interstellar,interstellar,hans zimmer interstellar,2014,2015,"12, 18, 878","Electronic, Classical, Stage & Screen","Score, Ambient, Contemporary, Modern Classical, Soundtrack",76.67
Interstellar,science of interstellar,hans zimmer interstellar,2014,2014,99,"Electronic, Classical, Stage & Screen","Score, Ambient, Contemporary, Minimal, Modern Classical, Soundtrack",66.79
Interstellar,science of interstellar,hans zimmer interstellar,2014,2015,99,"Electronic, Classical, Stage & Screen","Score, Ambient, Contemporary, Modern Classical, Soundtrack",66.79
Interstellar,interstellar nolan odyssey,hans zimmer interstellar,2014,2014,"99, 10770","Electronic, Classical, Stage & Screen","Score, Ambient, Contemporary, Minimal, Modern Classical, Soundtrack",59.2
Interstellar,interstellar nolan odyssey,hans zimmer interstellar,2014,2015,"99, 10770","Electronic, Classical, Stage & Screen","Score, Ambient, Contemporary, Modern Classical, Soundtrack",59.2
Interstellar,interstellar wandering,hans zimmer interstellar,2019,2020,28,"Electronic, Classical, Stage & Screen","Score, Modern Classical, Ambient, Minimal, Contemporary, Soundtrack",66.83
Interstellar,inside interstellar,hans zimmer interstellar,2015,2014,99,"Electronic, Classical, Stage & Screen","Score, Ambient, Contemporary, Minimal, Modern Classical, Soundtrack",73.54
Interstellar,inside interstellar,hans zimmer interstellar,2015,2015,99,"Electronic, Classical, Stage & Screen","Score, Ambient, Contemporary, Modern Classical, Soundtrack",73.54
Interstellar,interstellar wars,hans zimmer interstellar,2016,2015,878,"Electronic, Classical, Stage & Screen","Score, Ambient, Contemporary, Modern Classical, Soundtrack",72.63
Interstellar,lolita from interstellar space,hans zimmer interstellar,2014,2014,35,"Electronic, Classical, Stage & Screen","Score, Ambient, Contemporary, Minimal, Modern Classical, Soundtrack",61.48
Interstellar,lolita from interstellar space,hans zimmer interstellar,2014,2015,35,"Electronic, Classical, Stage & Screen","Score, Ambient, Contemporary, Modern Classical, Soundtrack",61.48
Interstellar,prom goer interstellar excursion,hans zimmer interstellar,,2014,12,"Electronic, Classical, Stage & Screen","Score, Ambient, Contemporary, Minimal, Modern Classical, Soundtrack",60.87
Interstellar,prom goer interstellar excursion,hans zimmer interstellar,,2015,12,"Electronic, Classical, Stage & Screen","Score, Ambient, Contemporary, Modern Classical, Soundtrack",60.87
Interstellar,prom goer interstellar excursion,hans zimmer interstellar,,2020,12,"Electronic, Classical, Stage & Screen","Score, Modern Classical, Ambient, Minimal, Contemporary, Soundtrack",60.87
Interstellar,prom goer interstellar excursion,hans zimmer interstellar,,2022,12,"Electronic, Classical, Stage & Screen","Ambient, Score, Contemporary, Modern Classical, Soundtrack",60.87
Interstellar,prom goer interstellar excursion,hans zimmer interstellar,,2023,12,"Electronic, Classical, Stage & Screen","Ambient, Score, Contemporary, Modern Classical, Soundtrack",60.87
Interstellar,container interstellar,hans zimmer interstellar,,2014,"878, 16","Electronic, Classical, Stage & Screen","Score, Ambient, Contemporary, Minimal, Modern Classical, Soundtrack",69.98
Interstellar,container interstellar,hans zimmer interstellar,,2015,"878, 16","Electronic, Classical, Stage & Screen","Score, Ambient, Contemporary, Modern Classical, Soundtrack",69.98
Interstellar,container interstellar,hans zimmer interstellar,,2020,"878, 16","Electronic, Classical, Stage & Screen","Score, Modern Classical, Ambient, Minimal, Contemporary, Soundtrack",69.98
Interstellar,container interstellar,hans zimmer interstellar,,2022,"878, 16","Electronic, Classical, Stage & Screen","Ambient, Score, Contemporary, Modern Classical, Soundtrack",69.98
Interstellar,container interstellar,hans zimmer interstellar,,2023,"878, 16","Electronic, Classical, Stage & Screen","Ambient, Score, Contemporary, Modern Classical, Soundtrack",69.98
Interstellar,interstellar interference,hans zimmer interstellar,2023,2022,"53, 878","Electronic, Classical, Stage & Screen","Ambient, Score, Contemporary, Modern Classical, Soundtrack",60.0
